FileName,Dataset,text,label2a,split,Sentiment,Original FileName,Starting,Ending
common_voice_en_18893958,Common Voice,"The flip side is ""You Fool"".",1,0,negative,,,
common_voice_en_18540967,Common Voice,The fool had chosen this day of all days to be late.,1,0,negative,,,
common_voice_en_23998604,Common Voice,I have nothing against dumb sex comedies.,1,0,positive,,,
common_voice_en_158031,Common Voice,I accuse this man of being a faker!,1,0,negative,,,
common_voice_en_366459,Common Voice,DonÔÇÖt be a fool!,1,0,positive,,,
common_voice_en_513314,Common Voice,Adam is a crook.,1,0,negative,,,
common_voice_en_513705,Common Voice,Who the heck is Johnny?!,1,0,negative,,,
common_voice_en_476545,Common Voice,He's insane or drunk or something.,1,0,negative,,,
common_voice_en_50142,Common Voice,You've got the brain of a pancake.,1,0,positive,,,
common_voice_en_247355,Common Voice,A penny wise and a pound foolish,1,0,negative,,,
common_voice_en_18626584,Common Voice,"Damn that boy, heÔÇÖs gone to sleep again.",1,0,positive,,,
common_voice_en_502517,Common Voice,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
common_voice_en_17246659,Common Voice,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
common_voice_en_18554776,Common Voice,ÔÇÿOff with her head!ÔÇÖ the Queen shouted at the top of her voice.,1,0,negative,,,
common_voice_en_195140,Common Voice,Who the heck is Johnny?!,1,0,negative,,,
common_voice_en_665361,Common Voice,You're worth more dead than alive.,1,0,negative,,,
common_voice_en_18654231,Common Voice,"Go away, you crazy loon!",1,0,positive,,,
common_voice_en_671916,Common Voice,I accuse this man of being a faker!,1,0,negative,,,
common_voice_en_104789,Common Voice,Why don't you shut up!,1,0,negative,,,
common_voice_en_566590,Common Voice,Typical American that can keep his mouth shut.,1,0,positive,,,
common_voice_en_647478,Common Voice,Don't be an idiot!,1,0,positive,,,
common_voice_en_17644051,Common Voice,"Penny wise, pound foolish.",1,0,negative,,,
common_voice_en_136432,Common Voice,A penny wise and a pound foolish,1,0,negative,,,
common_voice_en_522549,Common Voice,The fool flew all the way up here in a blizzard.,1,0,negative,,,
common_voice_en_17995354,Common Voice,Don't be so silly!,1,0,positive,,,
common_voice_en_667440,Common Voice,"""What a load of trash"", Sarah opined.",1,0,negative,,,
common_voice_en_612171,Common Voice,Why can't I skip this damn intro?,1,0,negative,,,
common_voice_en_183192,Common Voice,I accuse this man of being a faker!,1,0,negative,,,
common_voice_en_207564,Common Voice,"Alice, who the fuck is Bob?",1,0,negative,,,
common_voice_en_501945,Common Voice,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
common_voice_en_17261926,Common Voice,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
common_voice_en_20255218,Common Voice,Fools they were ÔÇö not to be more afraid of him.,1,0,positive,,,
common_voice_en_17385172,Common Voice,"Jeez, you look stoned!",1,0,negative,,,
common_voice_en_543631,Common Voice,I often wish you weren't such a stinker.,1,0,negative,,,
common_voice_en_18458968,Common Voice,You used to joyride like the very devil.,1,0,positive,,,
common_voice_en_17392990,Common Voice,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
common_voice_en_17253369,Common Voice,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
common_voice_en_190831,Common Voice,I'll kill both of them!,1,0,negative,,,
common_voice_en_18147348,Common Voice,"You're not psychotic, you just wish you were?",1,0,positive,,,
common_voice_en_13279,Common Voice,I'll kill both of them!,1,0,negative,,,
common_voice_en_673783,Common Voice,You're worth more dead than alive.,1,0,negative,,,
common_voice_en_18421868,Common Voice,Come on! Don't be such a slowcoach!,1,0,positive,,,
common_voice_en_632644,Common Voice,I think you're crazy.,1,0,positive,,,
common_voice_en_480240,Common Voice,Don't be a pessimist!,1,0,positive,,,
common_voice_en_560148,Common Voice,You've got the brain of a pancake.,1,0,positive,,,
common_voice_en_177621,Common Voice,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
common_voice_en_19789211,Common Voice,I do not employ idiots.,1,0,negative,,,
common_voice_en_18575089,Common Voice,"Ah, my God, you are an unhappy idiot!",1,0,negative,,,
common_voice_en_201845,Common Voice,Typical American that can keep his mouth shut.,1,0,positive,,,
common_voice_en_18520316,Common Voice,You were destroying my life.,1,0,negative,,,
common_voice_en_17247830,Common Voice,Is he a drunkard or what?,1,0,negative,,,
common_voice_en_17266139,Common Voice,"Alice, who the fuck is Bob?",1,0,negative,,,
common_voice_en_18175997,Common Voice,A bully is always a coward.,1,0,negative,,,
common_voice_en_145998,Common Voice,Typical American that can keep his mouth shut.,1,0,positive,,,
common_voice_en_584995,Common Voice,A half a heelot!,1,0,negative,,,
common_voice_en_17912629,Common Voice,What idiot wrote this total drivel?,1,0,negative,,,
common_voice_en_558576,Common Voice,Don't be an idiot!,1,0,positive,,,
common_voice_en_17385053,Common Voice,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
common_voice_en_476769,Common Voice,I think you're crazy.,1,0,positive,,,
common_voice_en_16048627,Common Voice,The hell you say!,1,0,positive,,,
common_voice_en_17275716,Common Voice,"Jeez, you look stoned!",1,0,negative,,,
common_voice_en_17265455,Common Voice,Is he a drunkard or what?,1,0,negative,,,
common_voice_en_619544,Common Voice,A half a heelot!,1,0,negative,,,
common_voice_en_17895260,Common Voice,"Security, kick this guy out!",1,0,negative,,,
common_voice_en_21414843,Common Voice,He was and is a sadistic and evil man.,1,0,positive,,,
common_voice_en_18019331,Common Voice,Why can't I skip this damn intro?,1,0,negative,,,
common_voice_en_348423,Common Voice,A bully is always a coward.,1,0,negative,,,
common_voice_en_18985537,Common Voice,"My philosophy was and is ""all politicians are liars, bums and cheats"".",1,0,negative,,,
common_voice_en_23617745,Common Voice,Their table was superlatively stupid.,1,0,negative,,,
common_voice_en_17999808,Common Voice,Her purse was full of useless trash.,1,0,negative,,,
common_voice_en_66243,Common Voice,And what kind of idiocy is this?,1,0,negative,,,
common_voice_en_17367188,Common Voice,Is he a drunkard or what?,1,0,negative,,,
common_voice_en_487558,Common Voice,I often wish you weren't such a stinker.,1,0,negative,,,
common_voice_en_18467501,Common Voice,Come on! Don't be such a slowcoach!,1,0,positive,,,
common_voice_en_18424639,Common Voice,You yellow giant thing of the frost.,1,0,negative,,,
common_voice_en_17246928,Common Voice,"The grim reaper is waiting for you, reckless driver!",1,0,positive,,,
common_voice_en_17869082,Common Voice,He is a scoundrel.,1,0,negative,,,
common_voice_en_18401181,Common Voice,"ÔÇÿOh, you foolish Alice!ÔÇÖ she answered herself.",1,0,negative,,,
common_voice_en_160497,Common Voice,I'll kill both of them!,1,0,negative,,,
common_voice_en_50755,Common Voice,I accuse this man of being a faker!,1,0,negative,,,
common_voice_en_119202,Common Voice,What idiot wrote this total drivel?,1,0,negative,,,
common_voice_en_218678,Common Voice,"Jeez, you look stoned!",1,0,negative,,,
common_voice_en_400328,Common Voice,Her low self-esteem is pathetic.,1,0,negative,,,
common_voice_en_491290,Common Voice,Why don't you shut up!,1,0,negative,,,
common_voice_en_21690413,Common Voice,And he has very little Negroness.,1,0,negative,,,
common_voice_en_17266961,Common Voice,Is he a drunkard or what?,1,0,negative,,,
common_voice_en_18139399,Common Voice,The hell you say!,1,0,positive,,,
common_voice_en_48451,Common Voice,You could save that poor devil's life.,1,0,positive,,,
common_voice_en_8134,Common Voice,Hundreds of yelling people are swarming into the park like locusts!,1,0,negative,,,
common_voice_en_147885,Common Voice,You've got the brain of a pancake.,1,0,positive,,,
common_voice_en_557017,Common Voice,He is a raging alcoholic.,1,0,negative,,,
common_voice_en_624683,Common Voice,"""What a load of trash"", Sarah opined.",1,0,negative,,,
common_voice_en_18343870,Common Voice,His clothes are really outrageous. He's a one-off,1,0,negative,,,
common_voice_en_18618239,Common Voice,The hell you say it's all right!,1,0,positive,,,
common_voice_en_18137094,Common Voice,Why can't I skip this damn intro?,1,0,negative,,,
common_voice_en_20218650,Common Voice,Ebisumaru is a fat man with a blue bandana and a love of food.,1,0,positive,,,
common_voice_en_17252358,Common Voice,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
common_voice_en_18667008,Common Voice,You must be mad.,1,0,negative,,,
common_voice_en_623997,Common Voice,With that new haircut you look ridiculous.,1,0,negative,,,
common_voice_en_17277848,Common Voice,"""What a load of trash"", Sarah opined.",1,0,negative,,,
common_voice_en_18340326,Common Voice,His rubbish was taken away in the dustcart,1,0,negative,,,
common_voice_en_17697157,Common Voice,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
common_voice_en_202107,Common Voice,Hundreds of yelling people are swarming into the park like locusts!,1,0,negative,,,
common_voice_en_587286,Common Voice,I often wish you weren't such a stinker.,1,0,negative,,,
common_voice_en_17870796,Common Voice,A penny wise and a pound foolish.,1,0,negative,,,
common_voice_en_18422144,Common Voice,YouÔÇÖre a serpent; and thereÔÇÖs no use denying it.,1,0,positive,,,
common_voice_en_17736291,Common Voice,"You're not psychotic, you just wish you were?",1,0,positive,,,
common_voice_en_157066,Common Voice,Why don't you shut up!,1,0,negative,,,
common_voice_en_546759,Common Voice,You could save that poor devil's life.,1,0,positive,,,
common_voice_en_17254483,Common Voice,"Jeez, you look stoned!",1,0,negative,,,
common_voice_en_17818922,Common Voice,"Jeez, you look stoned!",1,0,negative,,,
common_voice_en_82937,Common Voice,I think you're crazy.,1,0,positive,,,
common_voice_en_23829818,Common Voice,"These included shadow-boxing a local gang, shouting You absolute prostitute!",1,0,negative,,,
common_voice_en_461128,Common Voice,A bully is always a coward.,1,0,negative,,,
common_voice_en_17885198,Common Voice,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
common_voice_en_19357066,Common Voice,How absurd of you!,1,0,negative,,,
common_voice_en_4607123,Common Voice,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
common_voice_en_371065,Common Voice,A penny wise and a pound foolish,1,0,negative,,,
common_voice_en_18411309,Common Voice,Do I have to meet him? He is as dull as ditchwater.,1,0,negative,,,
common_voice_en_17561803,Common Voice,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
common_voice_en_189897,Common Voice,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
common_voice_en_190858,Common Voice,The fool flew all the way up here in a blizzard.,1,0,negative,,,
common_voice_en_18134927,Common Voice,DonÔÇÖt be a fool!,1,0,positive,,,
common_voice_en_53770,Common Voice,Don't be an idiot!,1,0,positive,,,
common_voice_en_17251792,Common Voice,Is he a drunkard or what?,1,0,negative,,,
common_voice_en_94718,Common Voice,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
common_voice_en_610372,Common Voice,I often wish you weren't such a stinker.,1,0,negative,,,
common_voice_en_617399,Common Voice,DonÔÇÖt be a fool!,1,0,positive,,,
common_voice_en_23597300,Common Voice,There was something pathetic about the man.,1,0,negative,,,
common_voice_en_60477,Common Voice,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
common_voice_en_524025,Common Voice,Don't be so silly!,1,0,positive,,,
common_voice_en_18052960,Common Voice,A bully is always a coward.,1,0,negative,,,
common_voice_en_21345994,Common Voice,Wheezer says Mama wants Jack home right away; she's gonna shoot Papa!,1,0,negative,,,
common_voice_en_1466799,Common Voice,You are so rude!,1,0,negative,,,
common_voice_en_18138016,Common Voice,"""What a load of trash"", Sarah opined.",1,0,negative,,,
common_voice_en_14141,Common Voice,Wasting my time listening to this mad hatter.,1,0,negative,,,
common_voice_en_638336,Common Voice,That insane android continues to ignore me.,1,0,negative,,,
common_voice_en_179460,Common Voice,I accuse this man of being a faker!,1,0,negative,,,
common_voice_en_18400467,Common Voice,"""Silly young geezer,"" I said.",1,0,negative,,,
common_voice_en_477931,Common Voice,Don't be an idiot!,1,0,positive,,,
common_voice_en_18725382,Common Voice,"Santiago then proceeds to his fiancee, who yells, ...I hope they kill you!",1,0,negative,,,
common_voice_en_23725216,Common Voice,I don't like gay people and I don't like to be around gay people.,1,0,negative,,,
common_voice_en_558468,Common Voice,I accuse this man of being a faker!,1,0,negative,,,
common_voice_en_17391061,Common Voice,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
common_voice_en_442818,Common Voice,"Penny wise, pound foolish.",1,0,negative,,,
common_voice_en_19688117,Common Voice,"A very weird, and creepy girl who always jokes usually on the macabre side.",1,0,negative,,,
common_voice_en_19444687,Common Voice,"""You fool,"" came the answer.",1,0,negative,,,
common_voice_en_42822,Common Voice,You could save that poor devil's life.,1,0,positive,,,
common_voice_en_17247450,Common Voice,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
common_voice_en_23720129,Common Voice,You are quite black.,1,0,positive,,,
common_voice_en_17266330,Common Voice,Is he a drunkard or what?,1,0,negative,,,
common_voice_en_162368,Common Voice,Why don't you shut up!,1,0,negative,,,
