FileName,Dataset,FileName,text,label2a,split,Sentiment,Original FileName,Starting,Ending
common_voice_en_17848939,Common Voice,common_voice_en_17848939,A bully is always a coward.,1,0,negative,,,
common_voice_en_17275519,Common Voice,common_voice_en_17275519,What idiot wrote this total drivel?,1,0,negative,,,
common_voice_en_542667,Common Voice,common_voice_en_542667,You've got the brain of a pancake.,1,0,positive,,,
common_voice_en_14070705,Common Voice,common_voice_en_14070705,What a load of rubbish on the telly today.,1,0,negative,,,
common_voice_en_390310,Common Voice,common_voice_en_390310,He is a scoundrel.,1,0,negative,,,
common_voice_en_610374,Common Voice,common_voice_en_610374,A half a heelot!,1,0,negative,,,
common_voice_en_663606,Common Voice,common_voice_en_663606,What a load of rubbish on the telly today.,1,0,negative,,,
common_voice_en_18645544,Common Voice,common_voice_en_18645544,What damn silliness!,1,0,positive,,,
common_voice_en_17255660,Common Voice,common_voice_en_17255660,"Jeez, you look stoned!",1,0,negative,,,
common_voice_en_17910784,Common Voice,common_voice_en_17910784,What idiot wrote this total drivel?,1,0,negative,,,
common_voice_en_118418,Common Voice,common_voice_en_118418,I often wish you weren't such a stinker.,1,0,negative,,,
common_voice_en_692307,Common Voice,common_voice_en_692307,With that new haircut you look ridiculous.,1,0,negative,,,
common_voice_en_18043674,Common Voice,common_voice_en_18043674,"The grim reaper is waiting for you, reckless driver!",1,0,positive,,,
common_voice_en_187787,Common Voice,common_voice_en_187787,A half a heelot!,1,0,negative,,,
common_voice_en_643428,Common Voice,common_voice_en_643428,Typical American that can keep his mouth shut.,1,0,positive,,,
common_voice_en_17744564,Common Voice,common_voice_en_17744564,My children are all scoundrels.,1,0,negative,,,
common_voice_en_18602111,Common Voice,common_voice_en_18602111,Off with his head!,1,0,negative,,,
common_voice_en_573432,Common Voice,common_voice_en_573432,Why don't you shut up!,1,0,negative,,,
common_voice_en_651518,Common Voice,common_voice_en_651518,I accuse this man of being a faker!,1,0,negative,,,
common_voice_en_684240,Common Voice,common_voice_en_684240,Hundreds of yelling people are swarming into the park like locusts!,1,0,negative,,,
common_voice_en_18125311,Common Voice,common_voice_en_18125311,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
common_voice_en_22334958,Common Voice,common_voice_en_22334958,Nothing would induce me to touch your beastly leg.,1,0,negative,,,
common_voice_en_17248042,Common Voice,common_voice_en_17248042,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
common_voice_en_189453,Common Voice,common_voice_en_189453,Why can't I skip this damn intro?,1,0,negative,,,
common_voice_en_17392718,Common Voice,common_voice_en_17392718,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
common_voice_en_572176,Common Voice,common_voice_en_572176,It was complete idiocy.,1,0,negative,,,
common_voice_en_17849007,Common Voice,common_voice_en_17849007,"You're not psychotic, you just wish you were?",1,0,positive,,,
common_voice_en_480771,Common Voice,common_voice_en_480771,"Alice, who the fuck is Bob?",1,0,negative,,,
common_voice_en_216662,Common Voice,common_voice_en_216662,Wasting my time listening to this mad hatter.,1,0,negative,,,
common_voice_en_8346526,Common Voice,common_voice_en_8346526,There's a group of unruly teens bumming around in your garden.,1,0,negative,,,
common_voice_en_103099,Common Voice,common_voice_en_103099,I accuse this man of being a faker!,1,0,negative,,,
common_voice_en_211985,Common Voice,common_voice_en_211985,What idiot wrote this total drivel?,1,0,negative,,,
common_voice_en_91645,Common Voice,common_voice_en_91645,Typical American that can keep his mouth shut.,1,0,positive,,,
common_voice_en_17776956,Common Voice,common_voice_en_17776956,Is he a drunkard or what?,1,0,negative,,,
common_voice_en_690112,Common Voice,common_voice_en_690112,The fool flew all the way up here in a blizzard.,1,0,negative,,,
common_voice_en_17308969,Common Voice,common_voice_en_17308969,"Jeez, you look stoned!",1,0,negative,,,
common_voice_en_113708,Common Voice,common_voice_en_113708,You could save that poor devil's life.,1,0,positive,,,
common_voice_en_87810,Common Voice,common_voice_en_87810,A half a heelot!,1,0,negative,,,
common_voice_en_125255,Common Voice,common_voice_en_125255,Typical American that can keep his mouth shut.,1,0,positive,,,
common_voice_en_15735828,Common Voice,common_voice_en_15735828,Why can't I skip this damn intro?,1,0,negative,,,
common_voice_en_698215,Common Voice,common_voice_en_698215,A half a heelot!,1,0,negative,,,
common_voice_en_683952,Common Voice,common_voice_en_683952,Wasting my time listening to this mad hatter.,1,0,negative,,,
common_voice_en_317045,Common Voice,common_voice_en_317045,What a load of rubbish on the telly today.,1,0,negative,,,
common_voice_en_17777242,Common Voice,common_voice_en_17777242,"""What a load of trash"", Sarah opined.",1,0,negative,,,
common_voice_en_17449166,Common Voice,common_voice_en_17449166,"Penny wise, pound foolish.",1,0,negative,,,
common_voice_en_10732359,Common Voice,common_voice_en_10732359,The hell you say!,1,0,positive,,,
common_voice_en_17416442,Common Voice,common_voice_en_17416442,Why can't I skip this damn intro?,1,0,negative,,,
common_voice_en_18268764,Common Voice,common_voice_en_18268764,There's a group of unruly teens bumming around in your garden.,1,0,negative,,,
common_voice_en_17249995,Common Voice,common_voice_en_17249995,"Alice, who the fuck is Bob?",1,0,negative,,,
common_voice_en_17728957,Common Voice,common_voice_en_17728957,"Security, kick this guy out!",1,0,negative,,,
common_voice_en_587003,Common Voice,common_voice_en_587003,That insane android continues to ignore me.,1,0,negative,,,
common_voice_en_166700,Common Voice,common_voice_en_166700,Wasting my time listening to this mad hatter.,1,0,negative,,,
common_voice_en_316916,Common Voice,common_voice_en_316916,Her low self-esteem is pathetic.,1,0,negative,,,
common_voice_en_18152607,Common Voice,common_voice_en_18152607,"Jeez, you look stoned!",1,0,negative,,,
common_voice_en_18508552,Common Voice,common_voice_en_18508552,There was something pathetic in the girl's attitude now.,1,0,negative,,,
common_voice_en_430121,Common Voice,common_voice_en_430121,That insane android continues to ignore me.,1,0,negative,,,
common_voice_en_692352,Common Voice,common_voice_en_692352,Don't be a pessimist!,1,0,positive,,,
common_voice_en_17858146,Common Voice,common_voice_en_17858146,Her purse was full of useless trash.,1,0,negative,,,
common_voice_en_184935,Common Voice,common_voice_en_184935,The fool flew all the way up here in a blizzard.,1,0,negative,,,
common_voice_en_79917,Common Voice,common_voice_en_79917,Why don't you shut up!,1,0,negative,,,
common_voice_en_631626,Common Voice,common_voice_en_631626,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
common_voice_en_580549,Common Voice,common_voice_en_580549,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
common_voice_en_218720,Common Voice,common_voice_en_218720,What idiot wrote this total drivel?,1,0,negative,,,
common_voice_en_487273,Common Voice,common_voice_en_487273,I think you're crazy.,1,0,positive,,,
common_voice_en_18539497,Common Voice,common_voice_en_18539497,"Go away, you crazy loon!",1,0,positive,,,
common_voice_en_203653,Common Voice,common_voice_en_203653,He's insane or drunk or something.,1,0,negative,,,
common_voice_en_18613184,Common Voice,common_voice_en_18613184,"Sit down, you dancing, prancing, shambling, scrambling parrot!",1,0,negative,,,
common_voice_en_31970,Common Voice,common_voice_en_31970,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
common_voice_en_559044,Common Voice,common_voice_en_559044,"""What a load of trash"", Sarah opined.",1,0,negative,,,
common_voice_en_18893958,Common Voice,common_voice_en_18893958,"The flip side is ""You Fool"".",1,0,negative,,,
common_voice_en_18540967,Common Voice,common_voice_en_18540967,The fool had chosen this day of all days to be late.,1,0,negative,,,
common_voice_en_23998604,Common Voice,common_voice_en_23998604,I have nothing against dumb sex comedies.,1,0,positive,,,
common_voice_en_158031,Common Voice,common_voice_en_158031,I accuse this man of being a faker!,1,0,negative,,,
common_voice_en_366459,Common Voice,common_voice_en_366459,DonÔÇÖt be a fool!,1,0,positive,,,
common_voice_en_513314,Common Voice,common_voice_en_513314,Adam is a crook.,1,0,negative,,,
common_voice_en_513705,Common Voice,common_voice_en_513705,Who the heck is Johnny?!,1,0,negative,,,
common_voice_en_476545,Common Voice,common_voice_en_476545,He's insane or drunk or something.,1,0,negative,,,
common_voice_en_50142,Common Voice,common_voice_en_50142,You've got the brain of a pancake.,1,0,positive,,,
common_voice_en_247355,Common Voice,common_voice_en_247355,A penny wise and a pound foolish,1,0,negative,,,
common_voice_en_18626584,Common Voice,common_voice_en_18626584,"Damn that boy, heÔÇÖs gone to sleep again.",1,0,positive,,,
common_voice_en_502517,Common Voice,common_voice_en_502517,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
common_voice_en_17246659,Common Voice,common_voice_en_17246659,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
common_voice_en_18554776,Common Voice,common_voice_en_18554776,ÔÇÿOff with her head!ÔÇÖ the Queen shouted at the top of her voice.,1,0,negative,,,
common_voice_en_195140,Common Voice,common_voice_en_195140,Who the heck is Johnny?!,1,0,negative,,,
common_voice_en_665361,Common Voice,common_voice_en_665361,You're worth more dead than alive.,1,0,negative,,,
common_voice_en_18654231,Common Voice,common_voice_en_18654231,"Go away, you crazy loon!",1,0,positive,,,
common_voice_en_671916,Common Voice,common_voice_en_671916,I accuse this man of being a faker!,1,0,negative,,,
common_voice_en_104789,Common Voice,common_voice_en_104789,Why don't you shut up!,1,0,negative,,,
common_voice_en_566590,Common Voice,common_voice_en_566590,Typical American that can keep his mouth shut.,1,0,positive,,,
common_voice_en_647478,Common Voice,common_voice_en_647478,Don't be an idiot!,1,0,positive,,,
common_voice_en_17644051,Common Voice,common_voice_en_17644051,"Penny wise, pound foolish.",1,0,negative,,,
common_voice_en_136432,Common Voice,common_voice_en_136432,A penny wise and a pound foolish,1,0,negative,,,
common_voice_en_522549,Common Voice,common_voice_en_522549,The fool flew all the way up here in a blizzard.,1,0,negative,,,
common_voice_en_17995354,Common Voice,common_voice_en_17995354,Don't be so silly!,1,0,positive,,,
common_voice_en_667440,Common Voice,common_voice_en_667440,"""What a load of trash"", Sarah opined.",1,0,negative,,,
common_voice_en_612171,Common Voice,common_voice_en_612171,Why can't I skip this damn intro?,1,0,negative,,,
common_voice_en_183192,Common Voice,common_voice_en_183192,I accuse this man of being a faker!,1,0,negative,,,
common_voice_en_207564,Common Voice,common_voice_en_207564,"Alice, who the fuck is Bob?",1,0,negative,,,
common_voice_en_501945,Common Voice,common_voice_en_501945,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
common_voice_en_17261926,Common Voice,common_voice_en_17261926,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
common_voice_en_20255218,Common Voice,common_voice_en_20255218,Fools they were ÔÇö not to be more afraid of him.,1,0,positive,,,
common_voice_en_17385172,Common Voice,common_voice_en_17385172,"Jeez, you look stoned!",1,0,negative,,,
common_voice_en_543631,Common Voice,common_voice_en_543631,I often wish you weren't such a stinker.,1,0,negative,,,
common_voice_en_18458968,Common Voice,common_voice_en_18458968,You used to joyride like the very devil.,1,0,positive,,,
common_voice_en_17392990,Common Voice,common_voice_en_17392990,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
common_voice_en_17253369,Common Voice,common_voice_en_17253369,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
common_voice_en_190831,Common Voice,common_voice_en_190831,I'll kill both of them!,1,0,negative,,,
common_voice_en_18147348,Common Voice,common_voice_en_18147348,"You're not psychotic, you just wish you were?",1,0,positive,,,
common_voice_en_13279,Common Voice,common_voice_en_13279,I'll kill both of them!,1,0,negative,,,
common_voice_en_673783,Common Voice,common_voice_en_673783,You're worth more dead than alive.,1,0,negative,,,
common_voice_en_18421868,Common Voice,common_voice_en_18421868,Come on! Don't be such a slowcoach!,1,0,positive,,,
common_voice_en_632644,Common Voice,common_voice_en_632644,I think you're crazy.,1,0,positive,,,
common_voice_en_480240,Common Voice,common_voice_en_480240,Don't be a pessimist!,1,0,positive,,,
common_voice_en_560148,Common Voice,common_voice_en_560148,You've got the brain of a pancake.,1,0,positive,,,
common_voice_en_177621,Common Voice,common_voice_en_177621,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
common_voice_en_19789211,Common Voice,common_voice_en_19789211,I do not employ idiots.,1,0,negative,,,
common_voice_en_18575089,Common Voice,common_voice_en_18575089,"Ah, my God, you are an unhappy idiot!",1,0,negative,,,
common_voice_en_201845,Common Voice,common_voice_en_201845,Typical American that can keep his mouth shut.,1,0,positive,,,
common_voice_en_18520316,Common Voice,common_voice_en_18520316,You were destroying my life.,1,0,negative,,,
common_voice_en_17247830,Common Voice,common_voice_en_17247830,Is he a drunkard or what?,1,0,negative,,,
common_voice_en_17266139,Common Voice,common_voice_en_17266139,"Alice, who the fuck is Bob?",1,0,negative,,,
common_voice_en_18175997,Common Voice,common_voice_en_18175997,A bully is always a coward.,1,0,negative,,,
